itemid, orderid,productid,quantity,productname
86483 , 5811 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
86484 , 5811 , 10 , 1.0 , dill
86485 , 5811 , 15 , 1.0 , Meyer Lemons
86486 , 5811 , 22 , 1.0 , triple wahsed spinach
86487 , 5811 , 30 , 1.0 , Pivotal 1/2 and 1/2
86488 , 5811 , 25 , 1.0 , ugli fruit
86489 , 5811 , 70 , 1.0 , Homer's Strawberry Jam
86490 , 5811 , 49 , 1.0 , Leg of lamb
86491 , 5811 , 40 , 1.0 , Husky Paper towels
86492 , 5812 , 44 , 1.0 , ground beef
86493 , 5812 , 8 , 1.0 , banana
86494 , 5812 , 62 , 1.0 , Donut King 6 pack
86495 , 5812 , 17 , 1.0 , napa
86496 , 5812 , 35 , 1.0 , Maine Wild Blueberries
86497 , 5812 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86498 , 5812 , 73 , 1.0 , Happy Valley Sweet Corn
86499 , 5812 , 12 , 1.0 , fennel
86500 , 5812 , 66 , 1.0 , Old Italy Olive Oil
86501 , 5812 , 52 , 1.0 , Porky Pig Smoked Ham
86502 , 5812 , 73 , 1.0 , Happy Valley Sweet Corn
86503 , 5812 , 53 , 1.0 , Old Zurich Swiss Cheese
86504 , 5812 , 28 , 1.0 , Land O Lakes Butter
86505 , 5812 , 71 , 1.0 , Mr Peanut Peanut Butter
86506 , 5812 , 43 , 1.0 , T-bone steak
86507 , 5812 , 38 , 1.0 , Organic Vegetarian Sausage
86508 , 5812 , 50 , 1.0 , Kosher salami
86509 , 5812 , 12 , 1.0 , fennel
86510 , 5812 , 65 , 1.0 , Mr Peanut Peanut Oil
86511 , 5812 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86512 , 5812 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86513 , 5812 , 50 , 1.0 , Kosher salami
86514 , 5813 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86515 , 5813 , 46 , 1.0 , Clucker Farms Organic Chicken
86516 , 5813 , 15 , 1.0 , Meyer Lemons
86517 , 5813 , 20 , 1.0 , quince ?
86518 , 5813 , 24 , 1.0 , seedless watermelon
86519 , 5813 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86520 , 5813 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86521 , 5813 , 60 , 1.0 , Organic Whole Wheat Bread
86522 , 5813 , 69 , 1.0 , Ball Park Mustard
86523 , 5813 , 18 , 1.0 , california navels
86524 , 5814 , 51 , 1.0 , Elmer's Roast Beef
86525 , 5814 , 47 , 1.0 , Ball Park Franks
86526 , 5814 , 14 , 1.0 , horseradish
86527 , 5814 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86528 , 5814 , 66 , 1.0 , Old Italy Olive Oil
86529 , 5814 , 62 , 1.0 , Donut King 6 pack
86530 , 5814 , 75 , 1.0 , Happy Valley Diced Tomatoes
86531 , 5814 , 24 , 1.0 , seedless watermelon
86532 , 5814 , 45 , 1.0 , Porky Pig Big Chops
86533 , 5814 , 50 , 1.0 , Kosher salami
86534 , 5814 , 58 , 1.0 , Wonder Bread
86535 , 5814 , 2 , 1.0 , Ooopsi Cola
86536 , 5814 , 30 , 1.0 , Pivotal 1/2 and 1/2
86537 , 5814 , 58 , 1.0 , Wonder Bread
86538 , 5814 , 52 , 1.0 , Porky Pig Smoked Ham
86539 , 5814 , 7 , 1.0 , pink lady
86540 , 5814 , 16 , 1.0 , Honeydew
86541 , 5814 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86542 , 5814 , 22 , 1.0 , triple wahsed spinach
86543 , 5814 , 56 , 1.0 , Mom's Potato Salad
86544 , 5814 , 23 , 1.0 , red top turnip
86545 , 5814 , 77 , 1.0 , Pivotal Baked Beans
86546 , 5814 , 8 , 1.0 , banana
86547 , 5815 , 50 , 1.0 , Kosher salami
86548 , 5815 , 47 , 1.0 , Ball Park Franks
86549 , 5815 , 18 , 1.0 , california navels
86550 , 5815 , 3 , 1.0 , Chateau Potomac Water
86551 , 5815 , 26 , 1.0 , Pivotal 2% Milk
86552 , 5815 , 22 , 1.0 , triple wahsed spinach
86553 , 5815 , 44 , 1.0 , ground beef
86554 , 5815 , 3 , 1.0 , Chateau Potomac Water
86555 , 5815 , 34 , 1.0 , Pivotal Small Frozen Peas
86556 , 5815 , 9 , 1.0 , Kirby cukes
86557 , 5815 , 61 , 1.0 , Brooklyn Bagel 6 pack
86558 , 5815 , 51 , 1.0 , Elmer's Roast Beef
86559 , 5815 , 9 , 1.0 , Kirby cukes
86560 , 5815 , 21 , 1.0 , black radish
86561 , 5815 , 46 , 1.0 , Clucker Farms Organic Chicken
86562 , 5815 , 36 , 1.0 , Jasper's White Pizza
86563 , 5815 , 73 , 1.0 , Happy Valley Sweet Corn
86564 , 5815 , 54 , 1.0 , Vermonter Mild Cheddar
86565 , 5815 , 44 , 1.0 , ground beef
86566 , 5815 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86567 , 5815 , 60 , 1.0 , Organic Whole Wheat Bread
86568 , 5815 , 11 , 1.0 , white eggplant
86569 , 5816 , 50 , 1.0 , Kosher salami
86570 , 5816 , 35 , 1.0 , Maine Wild Blueberries
86571 , 5816 , 4 , 1.0 , PBR
86572 , 5816 , 31 , 1.0 , Free Range Extra Large
86573 , 5816 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
86574 , 5816 , 66 , 1.0 , Old Italy Olive Oil
86575 , 5816 , 82 , 1.0 , BabyBum Disposable Diapers
86576 , 5816 , 7 , 1.0 , pink lady
86577 , 5816 , 48 , 1.0 , Porky Pig Everloving Bacon
86578 , 5816 , 43 , 1.0 , T-bone steak
86579 , 5816 , 51 , 1.0 , Elmer's Roast Beef
86580 , 5816 , 20 , 1.0 , quince ?
86581 , 5816 , 43 , 1.0 , T-bone steak
86582 , 5817 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86583 , 5817 , 63 , 1.0 , Mom's extra frosting birthday cake
86584 , 5817 , 20 , 1.0 , quince ?
86585 , 5817 , 35 , 1.0 , Maine Wild Blueberries
86586 , 5817 , 13 , 1.0 , pink grapefruit
86587 , 5817 , 5 , 1.0 , Boone Farms Swill
86588 , 5817 , 55 , 1.0 , Mom's Cole Slaw
86589 , 5817 , 1 , 1.0 , Pivotal Apple Juice
86590 , 5817 , 20 , 1.0 , quince ?
86591 , 5817 , 69 , 1.0 , Ball Park Mustard
86592 , 5817 , 10 , 1.0 , dill
86593 , 5817 , 63 , 1.0 , Mom's extra frosting birthday cake
86594 , 5817 , 58 , 1.0 , Wonder Bread
86595 , 5817 , 28 , 1.0 , Land O Lakes Butter
86596 , 5818 , 6 , 1.0 , Pivotal Smoothie
86597 , 5818 , 2 , 1.0 , Ooopsi Cola
86598 , 5818 , 20 , 1.0 , quince ?
86599 , 5818 , 38 , 1.0 , Organic Vegetarian Sausage
86600 , 5818 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86601 , 5818 , 71 , 1.0 , Mr Peanut Peanut Butter
86602 , 5818 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86603 , 5818 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86604 , 5818 , 47 , 1.0 , Ball Park Franks
86605 , 5818 , 16 , 1.0 , Honeydew
86606 , 5818 , 75 , 1.0 , Happy Valley Diced Tomatoes
86607 , 5818 , 41 , 1.0 , 12 inch Dinner Plates
86608 , 5818 , 69 , 1.0 , Ball Park Mustard
86609 , 5818 , 17 , 1.0 , napa
86610 , 5818 , 45 , 1.0 , Porky Pig Big Chops
86611 , 5818 , 48 , 1.0 , Porky Pig Everloving Bacon
86612 , 5818 , 8 , 1.0 , banana
86613 , 5818 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86614 , 5818 , 45 , 1.0 , Porky Pig Big Chops
86615 , 5818 , 16 , 1.0 , Honeydew
86616 , 5818 , 38 , 1.0 , Organic Vegetarian Sausage
86617 , 5818 , 45 , 1.0 , Porky Pig Big Chops
86618 , 5818 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86619 , 5818 , 35 , 1.0 , Maine Wild Blueberries
86620 , 5819 , 5 , 1.0 , Boone Farms Swill
86621 , 5819 , 12 , 1.0 , fennel
86622 , 5819 , 13 , 1.0 , pink grapefruit
86623 , 5819 , 46 , 1.0 , Clucker Farms Organic Chicken
86624 , 5819 , 63 , 1.0 , Mom's extra frosting birthday cake
86625 , 5819 , 26 , 1.0 , Pivotal 2% Milk
86626 , 5820 , 36 , 1.0 , Jasper's White Pizza
86627 , 5820 , 43 , 1.0 , T-bone steak
86628 , 5820 , 9 , 1.0 , Kirby cukes
86629 , 5820 , 65 , 1.0 , Mr Peanut Peanut Oil
86630 , 5820 , 63 , 1.0 , Mom's extra frosting birthday cake
86631 , 5820 , 22 , 1.0 , triple wahsed spinach
86632 , 5820 , 38 , 1.0 , Organic Vegetarian Sausage
86633 , 5820 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86634 , 5820 , 78 , 1.0 , Jasper's Pizza Sauce
86635 , 5820 , 21 , 1.0 , black radish
86636 , 5820 , 66 , 1.0 , Old Italy Olive Oil
86637 , 5820 , 64 , 1.0 , Ballpark Hot Dog Rolls
86638 , 5820 , 66 , 1.0 , Old Italy Olive Oil
86639 , 5820 , 18 , 1.0 , california navels
86640 , 5820 , 72 , 1.0 , K-Town Half Sour Pickles
86641 , 5820 , 67 , 1.0 , Mom's Old Fashioned Mayo
86642 , 5821 , 48 , 1.0 , Porky Pig Everloving Bacon
86643 , 5821 , 69 , 1.0 , Ball Park Mustard
86644 , 5821 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86645 , 5821 , 2 , 1.0 , Ooopsi Cola
86646 , 5821 , 52 , 1.0 , Porky Pig Smoked Ham
86647 , 5821 , 40 , 1.0 , Husky Paper towels
86648 , 5821 , 58 , 1.0 , Wonder Bread
86649 , 5821 , 31 , 1.0 , Free Range Extra Large
86650 , 5821 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86651 , 5821 , 41 , 1.0 , 12 inch Dinner Plates
86652 , 5821 , 57 , 1.0 , Mom's Deli Mustard
86653 , 5822 , 44 , 1.0 , ground beef
86654 , 5822 , 5 , 1.0 , Boone Farms Swill
86655 , 5822 , 30 , 1.0 , Pivotal 1/2 and 1/2
86656 , 5822 , 5 , 1.0 , Boone Farms Swill
86657 , 5822 , 78 , 1.0 , Jasper's Pizza Sauce
86658 , 5822 , 54 , 1.0 , Vermonter Mild Cheddar
86659 , 5823 , 66 , 1.0 , Old Italy Olive Oil
86660 , 5823 , 82 , 1.0 , BabyBum Disposable Diapers
86661 , 5823 , 46 , 1.0 , Clucker Farms Organic Chicken
86662 , 5823 , 25 , 1.0 , ugli fruit
86663 , 5823 , 19 , 1.0 , dole pineapple
86664 , 5823 , 72 , 1.0 , K-Town Half Sour Pickles
86665 , 5823 , 50 , 1.0 , Kosher salami
86666 , 5824 , 5 , 1.0 , Boone Farms Swill
86667 , 5824 , 5 , 1.0 , Boone Farms Swill
86668 , 5824 , 62 , 1.0 , Donut King 6 pack
86669 , 5824 , 13 , 1.0 , pink grapefruit
86670 , 5824 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86671 , 5824 , 74 , 1.0 , Happy Valley Green Beans
86672 , 5824 , 76 , 1.0 , Happy Valley White Peaches
86673 , 5824 , 53 , 1.0 , Old Zurich Swiss Cheese
86674 , 5824 , 23 , 1.0 , red top turnip
86675 , 5824 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86676 , 5824 , 15 , 1.0 , Meyer Lemons
86677 , 5824 , 63 , 1.0 , Mom's extra frosting birthday cake
86678 , 5824 , 17 , 1.0 , napa
86679 , 5824 , 8 , 1.0 , banana
86680 , 5824 , 72 , 1.0 , K-Town Half Sour Pickles
86681 , 5824 , 41 , 1.0 , 12 inch Dinner Plates
86682 , 5824 , 22 , 1.0 , triple wahsed spinach
86683 , 5824 , 52 , 1.0 , Porky Pig Smoked Ham
86684 , 5824 , 3 , 1.0 , Chateau Potomac Water
86685 , 5824 , 1 , 1.0 , Pivotal Apple Juice
86686 , 5825 , 9 , 1.0 , Kirby cukes
86687 , 5825 , 55 , 1.0 , Mom's Cole Slaw
86688 , 5825 , 13 , 1.0 , pink grapefruit
86689 , 5825 , 82 , 1.0 , BabyBum Disposable Diapers
86690 , 5825 , 7 , 1.0 , pink lady
86691 , 5825 , 41 , 1.0 , 12 inch Dinner Plates
86692 , 5825 , 72 , 1.0 , K-Town Half Sour Pickles
86693 , 5825 , 69 , 1.0 , Ball Park Mustard
86694 , 5825 , 71 , 1.0 , Mr Peanut Peanut Butter
86695 , 5825 , 15 , 1.0 , Meyer Lemons
86696 , 5825 , 19 , 1.0 , dole pineapple
86697 , 5826 , 77 , 1.0 , Pivotal Baked Beans
86698 , 5826 , 5 , 1.0 , Boone Farms Swill
86699 , 5826 , 18 , 1.0 , california navels
86700 , 5826 , 53 , 1.0 , Old Zurich Swiss Cheese
86701 , 5826 , 76 , 1.0 , Happy Valley White Peaches
86702 , 5826 , 78 , 1.0 , Jasper's Pizza Sauce
86703 , 5826 , 55 , 1.0 , Mom's Cole Slaw
86704 , 5826 , 38 , 1.0 , Organic Vegetarian Sausage
86705 , 5826 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86706 , 5826 , 57 , 1.0 , Mom's Deli Mustard
86707 , 5827 , 63 , 1.0 , Mom's extra frosting birthday cake
86708 , 5827 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
86709 , 5827 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86710 , 5827 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86711 , 5827 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86712 , 5827 , 19 , 1.0 , dole pineapple
86713 , 5827 , 48 , 1.0 , Porky Pig Everloving Bacon
86714 , 5827 , 71 , 1.0 , Mr Peanut Peanut Butter
86715 , 5827 , 22 , 1.0 , triple wahsed spinach
86716 , 5827 , 20 , 1.0 , quince ?
86717 , 5827 , 60 , 1.0 , Organic Whole Wheat Bread
86718 , 5827 , 5 , 1.0 , Boone Farms Swill
86719 , 5827 , 74 , 1.0 , Happy Valley Green Beans
86720 , 5827 , 52 , 1.0 , Porky Pig Smoked Ham
86721 , 5828 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86722 , 5828 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86723 , 5828 , 58 , 1.0 , Wonder Bread
86724 , 5828 , 31 , 1.0 , Free Range Extra Large
86725 , 5828 , 53 , 1.0 , Old Zurich Swiss Cheese
86726 , 5828 , 11 , 1.0 , white eggplant
86727 , 5828 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
86728 , 5828 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86729 , 5828 , 57 , 1.0 , Mom's Deli Mustard
86730 , 5828 , 3 , 1.0 , Chateau Potomac Water
86731 , 5828 , 77 , 1.0 , Pivotal Baked Beans
86732 , 5828 , 19 , 1.0 , dole pineapple
86733 , 5828 , 46 , 1.0 , Clucker Farms Organic Chicken
86734 , 5828 , 9 , 1.0 , Kirby cukes
86735 , 5828 , 75 , 1.0 , Happy Valley Diced Tomatoes
86736 , 5828 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86737 , 5828 , 73 , 1.0 , Happy Valley Sweet Corn
86738 , 5829 , 31 , 1.0 , Free Range Extra Large
86739 , 5829 , 7 , 1.0 , pink lady
86740 , 5829 , 26 , 1.0 , Pivotal 2% Milk
86741 , 5829 , 40 , 1.0 , Husky Paper towels
86742 , 5829 , 20 , 1.0 , quince ?
86743 , 5829 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86744 , 5829 , 3 , 1.0 , Chateau Potomac Water
86745 , 5830 , 44 , 1.0 , ground beef
86746 , 5830 , 72 , 1.0 , K-Town Half Sour Pickles
86747 , 5830 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86748 , 5830 , 42 , 1.0 , Floral Print Napkins
86749 , 5830 , 28 , 1.0 , Land O Lakes Butter
86750 , 5830 , 7 , 1.0 , pink lady
86751 , 5830 , 43 , 1.0 , T-bone steak
86752 , 5830 , 73 , 1.0 , Happy Valley Sweet Corn
86753 , 5830 , 24 , 1.0 , seedless watermelon
86754 , 5830 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86755 , 5830 , 3 , 1.0 , Chateau Potomac Water
86756 , 5830 , 51 , 1.0 , Elmer's Roast Beef
86757 , 5830 , 53 , 1.0 , Old Zurich Swiss Cheese
86758 , 5830 , 58 , 1.0 , Wonder Bread
86759 , 5830 , 20 , 1.0 , quince ?
86760 , 5830 , 16 , 1.0 , Honeydew
86761 , 5830 , 1 , 1.0 , Pivotal Apple Juice
86762 , 5830 , 24 , 1.0 , seedless watermelon
86763 , 5830 , 76 , 1.0 , Happy Valley White Peaches
86764 , 5830 , 13 , 1.0 , pink grapefruit
86765 , 5830 , 19 , 1.0 , dole pineapple
86766 , 5830 , 73 , 1.0 , Happy Valley Sweet Corn
86767 , 5830 , 40 , 1.0 , Husky Paper towels
86768 , 5831 , 51 , 1.0 , Elmer's Roast Beef
86769 , 5831 , 45 , 1.0 , Porky Pig Big Chops
86770 , 5831 , 5 , 1.0 , Boone Farms Swill
86771 , 5831 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86772 , 5831 , 49 , 1.0 , Leg of lamb
86773 , 5831 , 56 , 1.0 , Mom's Potato Salad
86774 , 5831 , 47 , 1.0 , Ball Park Franks
86775 , 5831 , 47 , 1.0 , Ball Park Franks
86776 , 5831 , 15 , 1.0 , Meyer Lemons
86777 , 5831 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86778 , 5831 , 46 , 1.0 , Clucker Farms Organic Chicken
86779 , 5832 , 47 , 1.0 , Ball Park Franks
86780 , 5832 , 37 , 1.0 , Uggo Waffles
86781 , 5832 , 25 , 1.0 , ugli fruit
86782 , 5832 , 54 , 1.0 , Vermonter Mild Cheddar
86783 , 5832 , 48 , 1.0 , Porky Pig Everloving Bacon
86784 , 5832 , 28 , 1.0 , Land O Lakes Butter
86785 , 5832 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86786 , 5832 , 60 , 1.0 , Organic Whole Wheat Bread
86787 , 5832 , 24 , 1.0 , seedless watermelon
86788 , 5832 , 52 , 1.0 , Porky Pig Smoked Ham
86789 , 5832 , 4 , 1.0 , PBR
86790 , 5832 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86791 , 5832 , 18 , 1.0 , california navels
86792 , 5832 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86793 , 5832 , 51 , 1.0 , Elmer's Roast Beef
86794 , 5832 , 52 , 1.0 , Porky Pig Smoked Ham
86795 , 5832 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
86796 , 5832 , 43 , 1.0 , T-bone steak
86797 , 5832 , 62 , 1.0 , Donut King 6 pack
86798 , 5832 , 45 , 1.0 , Porky Pig Big Chops
86799 , 5833 , 48 , 1.0 , Porky Pig Everloving Bacon
86800 , 5833 , 56 , 1.0 , Mom's Potato Salad
86801 , 5833 , 71 , 1.0 , Mr Peanut Peanut Butter
86802 , 5833 , 54 , 1.0 , Vermonter Mild Cheddar
86803 , 5833 , 60 , 1.0 , Organic Whole Wheat Bread
86804 , 5833 , 50 , 1.0 , Kosher salami
86805 , 5833 , 35 , 1.0 , Maine Wild Blueberries
86806 , 5833 , 11 , 1.0 , white eggplant
86807 , 5833 , 37 , 1.0 , Uggo Waffles
86808 , 5833 , 69 , 1.0 , Ball Park Mustard
86809 , 5833 , 67 , 1.0 , Mom's Old Fashioned Mayo
86810 , 5833 , 52 , 1.0 , Porky Pig Smoked Ham
86811 , 5834 , 66 , 1.0 , Old Italy Olive Oil
86812 , 5834 , 54 , 1.0 , Vermonter Mild Cheddar
86813 , 5834 , 21 , 1.0 , black radish
86814 , 5834 , 14 , 1.0 , horseradish
86815 , 5834 , 61 , 1.0 , Brooklyn Bagel 6 pack
86816 , 5834 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86817 , 5834 , 16 , 1.0 , Honeydew
86818 , 5834 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86819 , 5834 , 15 , 1.0 , Meyer Lemons
86820 , 5834 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86821 , 5834 , 42 , 1.0 , Floral Print Napkins
86822 , 5834 , 80 , 1.0 , Pivotal Stomach Calmer
86823 , 5834 , 59 , 1.0 , Zabar's Old Fahsioned Rye
86824 , 5835 , 62 , 1.0 , Donut King 6 pack
86825 , 5835 , 64 , 1.0 , Ballpark Hot Dog Rolls
86826 , 5835 , 82 , 1.0 , BabyBum Disposable Diapers
86827 , 5835 , 12 , 1.0 , fennel
86828 , 5835 , 16 , 1.0 , Honeydew
86829 , 5835 , 57 , 1.0 , Mom's Deli Mustard
86830 , 5835 , 21 , 1.0 , black radish
86831 , 5835 , 58 , 1.0 , Wonder Bread
86832 , 5835 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86833 , 5836 , 20 , 1.0 , quince ?
86834 , 5836 , 4 , 1.0 , PBR
86835 , 5836 , 48 , 1.0 , Porky Pig Everloving Bacon
86836 , 5836 , 60 , 1.0 , Organic Whole Wheat Bread
86837 , 5836 , 60 , 1.0 , Organic Whole Wheat Bread
86838 , 5836 , 9 , 1.0 , Kirby cukes
86839 , 5836 , 60 , 1.0 , Organic Whole Wheat Bread
86840 , 5836 , 41 , 1.0 , 12 inch Dinner Plates
86841 , 5836 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86842 , 5836 , 28 , 1.0 , Land O Lakes Butter
86843 , 5836 , 18 , 1.0 , california navels
86844 , 5836 , 56 , 1.0 , Mom's Potato Salad
86845 , 5836 , 71 , 1.0 , Mr Peanut Peanut Butter
86846 , 5836 , 20 , 1.0 , quince ?
86847 , 5837 , 37 , 1.0 , Uggo Waffles
86848 , 5837 , 44 , 1.0 , ground beef
86849 , 5837 , 67 , 1.0 , Mom's Old Fashioned Mayo
86850 , 5837 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86851 , 5837 , 62 , 1.0 , Donut King 6 pack
86852 , 5837 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86853 , 5837 , 32 , 1.0 , Vermot Extra Sharp Cheddar
86854 , 5838 , 63 , 1.0 , Mom's extra frosting birthday cake
86855 , 5838 , 76 , 1.0 , Happy Valley White Peaches
86856 , 5838 , 34 , 1.0 , Pivotal Small Frozen Peas
86857 , 5838 , 8 , 1.0 , banana
86858 , 5838 , 64 , 1.0 , Ballpark Hot Dog Rolls
86859 , 5838 , 42 , 1.0 , Floral Print Napkins
86860 , 5838 , 45 , 1.0 , Porky Pig Big Chops
86861 , 5838 , 21 , 1.0 , black radish
86862 , 5838 , 11 , 1.0 , white eggplant
86863 , 5838 , 43 , 1.0 , T-bone steak
86864 , 5838 , 46 , 1.0 , Clucker Farms Organic Chicken
86865 , 5838 , 47 , 1.0 , Ball Park Franks
86866 , 5838 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86867 , 5838 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86868 , 5838 , 47 , 1.0 , Ball Park Franks
86869 , 5839 , 78 , 1.0 , Jasper's Pizza Sauce
86870 , 5839 , 43 , 1.0 , T-bone steak
86871 , 5839 , 67 , 1.0 , Mom's Old Fashioned Mayo
86872 , 5839 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86873 , 5839 , 37 , 1.0 , Uggo Waffles
86874 , 5839 , 17 , 1.0 , napa
86875 , 5840 , 40 , 1.0 , Husky Paper towels
86876 , 5840 , 81 , 1.0 , Pivotal Extra Stength Aspirin
86877 , 5840 , 76 , 1.0 , Happy Valley White Peaches
86878 , 5840 , 52 , 1.0 , Porky Pig Smoked Ham
86879 , 5840 , 22 , 1.0 , triple wahsed spinach
86880 , 5840 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86881 , 5840 , 73 , 1.0 , Happy Valley Sweet Corn
86882 , 5840 , 16 , 1.0 , Honeydew
86883 , 5840 , 65 , 1.0 , Mr Peanut Peanut Oil
86884 , 5840 , 21 , 1.0 , black radish
86885 , 5840 , 80 , 1.0 , Pivotal Stomach Calmer
86886 , 5841 , 31 , 1.0 , Free Range Extra Large
86887 , 5841 , 51 , 1.0 , Elmer's Roast Beef
86888 , 5841 , 28 , 1.0 , Land O Lakes Butter
86889 , 5841 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86890 , 5841 , 52 , 1.0 , Porky Pig Smoked Ham
86891 , 5841 , 48 , 1.0 , Porky Pig Everloving Bacon
86892 , 5841 , 68 , 1.0 , Heinz Ketchup Quart Bottle
86893 , 5841 , 21 , 1.0 , black radish
86894 , 5841 , 6 , 1.0 , Pivotal Smoothie
86895 , 5841 , 46 , 1.0 , Clucker Farms Organic Chicken
86896 , 5841 , 35 , 1.0 , Maine Wild Blueberries
86897 , 5841 , 64 , 1.0 , Ballpark Hot Dog Rolls
86898 , 5841 , 62 , 1.0 , Donut King 6 pack
86899 , 5841 , 25 , 1.0 , ugli fruit
86900 , 5841 , 62 , 1.0 , Donut King 6 pack
86901 , 5841 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86902 , 5841 , 65 , 1.0 , Mr Peanut Peanut Oil
86903 , 5841 , 74 , 1.0 , Happy Valley Green Beans
86904 , 5841 , 77 , 1.0 , Pivotal Baked Beans
86905 , 5841 , 82 , 1.0 , BabyBum Disposable Diapers
86906 , 5841 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
86907 , 5842 , 57 , 1.0 , Mom's Deli Mustard
86908 , 5842 , 23 , 1.0 , red top turnip
86909 , 5842 , 23 , 1.0 , red top turnip
86910 , 5842 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
86911 , 5842 , 20 , 1.0 , quince ?
86912 , 5842 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
86913 , 5842 , 73 , 1.0 , Happy Valley Sweet Corn
86914 , 5842 , 56 , 1.0 , Mom's Potato Salad
86915 , 5842 , 73 , 1.0 , Happy Valley Sweet Corn
86916 , 5842 , 22 , 1.0 , triple wahsed spinach
86917 , 5842 , 12 , 1.0 , fennel
86918 , 5842 , 52 , 1.0 , Porky Pig Smoked Ham
86919 , 5842 , 23 , 1.0 , red top turnip
86920 , 5842 , 36 , 1.0 , Jasper's White Pizza
86921 , 5842 , 77 , 1.0 , Pivotal Baked Beans
86922 , 5843 , 44 , 1.0 , ground beef
86923 , 5843 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
86924 , 5843 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
86925 , 5843 , 30 , 1.0 , Pivotal 1/2 and 1/2
86926 , 5843 , 49 , 1.0 , Leg of lamb
86927 , 5843 , 74 , 1.0 , Happy Valley Green Beans
86928 , 5843 , 30 , 1.0 , Pivotal 1/2 and 1/2
86929 , 5843 , 22 , 1.0 , triple wahsed spinach
86930 , 5843 , 40 , 1.0 , Husky Paper towels
86931 , 5843 , 22 , 1.0 , triple wahsed spinach
86932 , 5843 , 78 , 1.0 , Jasper's Pizza Sauce
86933 , 5843 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
86934 , 5843 , 45 , 1.0 , Porky Pig Big Chops
86935 , 5843 , 80 , 1.0 , Pivotal Stomach Calmer
86936 , 5843 , 30 , 1.0 , Pivotal 1/2 and 1/2
86937 , 5843 , 55 , 1.0 , Mom's Cole Slaw
86938 , 5843 , 1 , 1.0 , Pivotal Apple Juice
86939 , 5843 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
86940 , 5843 , 5 , 1.0 , Boone Farms Swill
